best_fitness_value_untill_current_iteration,configuration_point_1,configuration_point_2,configuration_point_3,configuration_point_4,configuration_point_5,configuration_point_6,configuration_point_7,configuration_point_8,configuration_point_9,configuration_point_10,configuration_point_11,configuration_point_12,configuration_point_13,configuration_point_14,configuration_point_15,configuration_point_16,configuration_point_17,configuration_point_18,configuration_point_19,configuration_point_20,configuration_point_21,configuration_point_22,configuration_point_23,configuration_point_24,configuration_point_25,configuration_point_26,configuration_point_27,configuration_point_28,configuration_point_29,configuration_point_30,configuration_point_31,configuration_point_32,configuration_point_33,configuration_point_34,configuration_point_35,configuration_point_36,configuration_point_37,configuration_point_38,configuration_point_39,configuration_point_40,configuration_point_41,configuration_point_42,configuration_point_43,configuration_point_44,configuration_point_45,configuration_point_46,configuration_point_47,configuration_point_48,configuration_point_49,configuration_point_50
1.1084646848239716,0.5973122941170863,0.17842350489992675,0.41206065522713564,0.3649611369367004,0.5046305017839497,0.11100307956373301,0.312935790119526,0.013245418817841692,0.20303918338563165,0.45960005967498707,0.42088873617370204,0.7316018341506476,0.6800264473052993,0.3952627913695873,0.24014442075438214,0.5354963311150573,0.22510932766890623,0.012684526027448406,0.441744458737517,0.07907414314555672,0.24939437461862213,0.46744127912580036,0.25562038303043255,0.9366259733325821,0.06388399440930681,0.14782320971171492,0.24484371030098406,0.6385822651366982,0.7473879053792517,0.3679451423087301,0.7902643207487646,0.0416182570870085,0.9290658519263799,0.34612617045142235,0.9917398108353722,0.6158520405057663,0.283306353305084,0.7793841728719257,0.141016979864516,0.49927175238902755,0.14323970462060276,0.5910758661291257,0.120830173445452,0.1805605821574271,0.7461709369968965,0.03139666928912588,0.6857829886969931,0.14218700144777585,0.08771361791747145,0.3482828724503205
1.1084646848239716,0.5973122941170863,0.17842350489992675,0.41206065522713564,0.3649611369367004,0.5046305017839497,0.11100307956373301,0.312935790119526,0.013245418817841692,0.20303918338563165,0.45960005967498707,0.42088873617370204,0.7316018341506476,0.6800264473052993,0.3952627913695873,0.24014442075438214,0.5354963311150573,0.22510932766890623,0.012684526027448406,0.441744458737517,0.07907414314555672,0.24939437461862213,0.46744127912580036,0.25562038303043255,0.9366259733325821,0.06388399440930681,0.14782320971171492,0.24484371030098406,0.6385822651366982,0.7473879053792517,0.3679451423087301,0.7902643207487646,0.0416182570870085,0.9290658519263799,0.34612617045142235,0.9917398108353722,0.6158520405057663,0.283306353305084,0.7793841728719257,0.141016979864516,0.49927175238902755,0.14323970462060276,0.5910758661291257,0.120830173445452,0.1805605821574271,0.7461709369968965,0.03139666928912588,0.6857829886969931,0.14218700144777585,0.08771361791747145,0.3482828724503205
1.1084646848239716,0.5973122941170863,0.17842350489992675,0.41206065522713564,0.3649611369367004,0.5046305017839497,0.11100307956373301,0.312935790119526,0.013245418817841692,0.20303918338563165,0.45960005967498707,0.42088873617370204,0.7316018341506476,0.6800264473052993,0.3952627913695873,0.24014442075438214,0.5354963311150573,0.22510932766890623,0.012684526027448406,0.441744458737517,0.07907414314555672,0.24939437461862213,0.46744127912580036,0.25562038303043255,0.9366259733325821,0.06388399440930681,0.14782320971171492,0.24484371030098406,0.6385822651366982,0.7473879053792517,0.3679451423087301,0.7902643207487646,0.0416182570870085,0.9290658519263799,0.34612617045142235,0.9917398108353722,0.6158520405057663,0.283306353305084,0.7793841728719257,0.141016979864516,0.49927175238902755,0.14323970462060276,0.5910758661291257,0.120830173445452,0.1805605821574271,0.7461709369968965,0.03139666928912588,0.6857829886969931,0.14218700144777585,0.08771361791747145,0.3482828724503205
1.1084646848239716,0.5973122941170863,0.17842350489992675,0.41206065522713564,0.3649611369367004,0.5046305017839497,0.11100307956373301,0.312935790119526,0.013245418817841692,0.20303918338563165,0.45960005967498707,0.42088873617370204,0.7316018341506476,0.6800264473052993,0.3952627913695873,0.24014442075438214,0.5354963311150573,0.22510932766890623,0.012684526027448406,0.441744458737517,0.07907414314555672,0.24939437461862213,0.46744127912580036,0.25562038303043255,0.9366259733325821,0.06388399440930681,0.14782320971171492,0.24484371030098406,0.6385822651366982,0.7473879053792517,0.3679451423087301,0.7902643207487646,0.0416182570870085,0.9290658519263799,0.34612617045142235,0.9917398108353722,0.6158520405057663,0.283306353305084,0.7793841728719257,0.141016979864516,0.49927175238902755,0.14323970462060276,0.5910758661291257,0.120830173445452,0.1805605821574271,0.7461709369968965,0.03139666928912588,0.6857829886969931,0.14218700144777585,0.08771361791747145,0.3482828724503205
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
1.1019400508663806,0.3919815340764836,0.07845308223759928,0.5173111338426092,0.14314952770849498,0.3038110318800564,0.2331917910107233,0.1947893745679493,0.6884545675747493,0.44437506453692355,0.9086684762267632,0.19276975017705222,0.6848939614524185,0.16125538276208928,0.15926364002760607,0.5014939723991381,0.0699596932128076,0.49924712050745057,0.279500564524909,0.6325208802571376,0.23240649761778287,0.24296952644902614,0.8286047204698123,0.17717612307502373,0.818365705980076,0.2191336653762539,0.02565508028429664,0.6907280206965084,0.6409122998348243,0.04150152235457272,0.427914364961415,0.781048504900955,0.2695786607306203,0.6594284610643125,0.4909138464092446,0.41127283594352126,0.38736098463068513,0.4628500300784947,0.2620968456615398,0.3118298139579493,0.07864754982358557,0.06708253556186172,0.33935857318211504,0.05023728850469178,0.2678062011907779,0.4933504572045997,0.6185674802276164,0.6125074618030206,0.9998088249996251,0.17825793602879825,0.07610558148719027
